File name,Package name,File size,Package size,File size in package (%),File size in system (%)
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/digi_acceleport.ko.xz,linux,7256,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/empeg.ko.xz,linux,1764,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/f81232.ko.xz,linux,6432,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ftdi_sio.ko.xz,linux,15616,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/garmin_gps.ko.xz,linux,6168,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/io_edgeport.ko.xz,linux,11216,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/io_ti.ko.xz,linux,10744,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ipaq.ko.xz,linux,5236,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ipw.ko.xz,linux,2520,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ir-usb.ko.xz,linux,3788,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/iuu_phoenix.ko.xz,linux,6996,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/keyspan.ko.xz,linux,9312,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/keyspan_pda.ko.xz,linux,4472,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/kl5kusb105.ko.xz,linux,3592,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/kobil_sct.ko.xz,linux,3380,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/mct_u232.ko.xz,linux,4380,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/metro-usb.ko.xz,linux,3236,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/mos7720.ko.xz,linux,5520,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/mos7840.ko.xz,linux,7020,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/navman.ko.xz,linux,1900,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/omninet.ko.xz,linux,2060,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/opticon.ko.xz,linux,3292,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/option.ko.xz,linux,10924,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/oti6858.ko.xz,linux,4864,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/pl2303.ko.xz,linux,7060,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/qcaux.ko.xz,linux,1536,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/qcserial.ko.xz,linux,3760,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/quatech2.ko.xz,linux,5572,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/safe_serial.ko.xz,linux,3160,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/sierra.ko.xz,linux,6252,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/spcp8x5.ko.xz,linux,3468,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ssu100.ko.xz,linux,3576,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/symbolserial.ko.xz,linux,2300,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/ti_usb_3410_5052.ko.xz,linux,7952,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/usb_debug.ko.xz,linux,1668,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/usb_wwan.ko.xz,linux,5128,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/usbserial.ko.xz,linux,14864,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/visor.ko.xz,linux,4076,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/whiteheat.ko.xz,linux,4720,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/wishbone-serial.ko.xz,linux,1808,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/serial/xsens_mt.ko.xz,linux,1532,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-alauda.ko.xz,linux,6452,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-cypress.ko.xz,linux,2896,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-datafab.ko.xz,linux,4260,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-eneub6250.ko.xz,linux,8204,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-freecom.ko.xz,linux,2740,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-isd200.ko.xz,linux,4420,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-jumpshot.ko.xz,linux,3888,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-karma.ko.xz,linux,2632,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-onetouch.ko.xz,linux,3496,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-realtek.ko.xz,linux,5736,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-sddr09.ko.xz,linux,7168,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-sddr55.ko.xz,linux,4864,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/storage/ums-usbat.ko.xz,linux,5768,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/usbip/usbip-core.ko.xz,linux,5436,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/usbip/usbip-host.ko.xz,linux,10708,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/usbip/usbip-vudc.ko.xz,linux,10588,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/usb/usbip/vhci-hcd.ko.xz,linux,13408,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/vhost/vhost.ko.xz,linux,15824,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/vhost/vhost_iotlb.ko.xz,linux,3088,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/vhost/vhost_net.ko.xz,linux,10816,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/vhost/vhost_vsock.ko.xz,linux,6880,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/backlight/backlight.ko.xz,linux,5756,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/backlight/gpio_backlight.ko.xz,linux,2244,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/backlight/lm3630a_bl.ko.xz,linux,4476,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/backlight/pwm_bl.ko.xz,linux,4288,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/backlight/rpi_backlight.ko.xz,linux,2292,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/fbdev/core/fb_sys_fops.ko.xz,linux,1780,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/fbdev/core/syscopyarea.ko.xz,linux,2360,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/fbdev/core/sysfillrect.ko.xz,linux,2724,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/fbdev/core/sysimgblt.ko.xz,linux,2428,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/fbdev/rpisense-fb.ko.xz,linux,3528,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/fbdev/ssd1307fb.ko.xz,linux,7152,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/video/fbdev/udlfb.ko.xz,linux,11544,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/masters/ds1wm.ko.xz,linux,4808,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/masters/ds2482.ko.xz,linux,3412,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/masters/ds2490.ko.xz,linux,4944,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/masters/w1-gpio.ko.xz,linux,2284,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2406.ko.xz,linux,2232,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2408.ko.xz,linux,2688,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2413.ko.xz,linux,2152,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2423.ko.xz,linux,2236,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2431.ko.xz,linux,2716,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2433.ko.xz,linux,2228,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2438.ko.xz,linux,3160,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2780.ko.xz,linux,2256,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds2781.ko.xz,linux,2256,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds28e04.ko.xz,linux,3556,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_ds28e17.ko.xz,linux,4420,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_smem.ko.xz,linux,1336,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/slaves/w1_therm.ko.xz,linux,9392,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/drivers/w1/wire.ko.xz,linux,15556,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/drivers/watchdog/gpio_wdt.ko.xz,linux,2692,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/9p/9p.ko.xz,linux,25884,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/fs/binfmt_misc.ko.xz,linux,5416,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/btrfs/btrfs.ko.xz,linux,499280,21138710,2.4,1.3
lib/modules/6.1.61-v8/kernel/fs/ceph/ceph.ko.xz,linux,118124,21138710,0.6,0.3
lib/modules/6.1.61-v8/kernel/fs/dlm/dlm.ko.xz,linux,81952,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/fs/ecryptfs/ecryptfs.ko.xz,linux,36492,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/efivarfs/efivarfs.ko.xz,linux,7184,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/exfat/exfat.ko.xz,linux,32404,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/fuse/cuse.ko.xz,linux,4532,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/fuse/fuse.ko.xz,linux,55448,21138710,0.3,0.1
lib/modules/6.1.61-v8/kernel/fs/gfs2/gfs2.ko.xz,linux,140984,21138710,0.7,0.4
lib/modules/6.1.61-v8/kernel/fs/hfs/hfs.ko.xz,linux,26320,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/fs/hfsplus/hfsplus.ko.xz,linux,46872,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/isofs/isofs.ko.xz,linux,17048,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/fs/jffs2/jffs2.ko.xz,linux,51184,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/jfs/jfs.ko.xz,linux,84500,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/fs/nfs/blocklayout/blocklayoutdriver.ko.xz,linux,13384,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/fs/nfsd/nfsd.ko.xz,linux,166080,21138710,0.8,0.4
lib/modules/6.1.61-v8/kernel/fs/nilfs2/nilfs2.ko.xz,linux,88028,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp1250.ko.xz,linux,2284,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp1251.ko.xz,linux,2176,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp1255.ko.xz,linux,2148,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp737.ko.xz,linux,2264,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp775.ko.xz,linux,2364,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp850.ko.xz,linux,2296,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp852.ko.xz,linux,2360,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp855.ko.xz,linux,2296,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp857.ko.xz,linux,2308,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp860.ko.xz,linux,2340,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp861.ko.xz,linux,2344,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp862.ko.xz,linux,2312,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp863.ko.xz,linux,2348,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp864.ko.xz,linux,2276,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp865.ko.xz,linux,2344,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp866.ko.xz,linux,2200,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp869.ko.xz,linux,2288,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp874.ko.xz,linux,2048,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp932.ko.xz,linux,32092,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp936.ko.xz,linux,67088,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp949.ko.xz,linux,57528,21138710,0.3,0.1
lib/modules/6.1.61-v8/kernel/fs/nls/nls_cp950.ko.xz,linux,53600,21138710,0.3,0.1
lib/modules/6.1.61-v8/kernel/fs/nls/nls_euc-jp.ko.xz,linux,4132,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-1.ko.xz,linux,2052,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-13.ko.xz,linux,2228,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-14.ko.xz,linux,2176,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-15.ko.xz,linux,2120,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-2.ko.xz,linux,2232,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-3.ko.xz,linux,2164,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-4.ko.xz,linux,2216,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-5.ko.xz,linux,2108,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-6.ko.xz,linux,1980,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-7.ko.xz,linux,2132,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_iso8859-9.ko.xz,linux,2092,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_koi8-r.ko.xz,linux,2184,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_koi8-ru.ko.xz,linux,1552,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_koi8-u.ko.xz,linux,2252,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/nls/nls_utf8.ko.xz,linux,1472,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/ntfs/ntfs.ko.xz,linux,87800,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/fs/ntfs3/ntfs3.ko.xz,linux,98784,21138710,0.5,0.2
lib/modules/6.1.61-v8/kernel/fs/ocfs2/cluster/ocfs2_nodemanager.ko.xz,linux,39196,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/ocfs2/dlm/ocfs2_dlm.ko.xz,linux,74368,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/fs/ocfs2/dlmfs/ocfs2_dlmfs.ko.xz,linux,9116,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/ocfs2/ocfs2.ko.xz,linux,319608,21138710,1.5,0.8
lib/modules/6.1.61-v8/kernel/fs/ocfs2/ocfs2_stack_o2cb.ko.xz,linux,3596,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/ocfs2/ocfs2_stack_user.ko.xz,linux,6076,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/ocfs2/ocfs2_stackglue.ko.xz,linux,5808,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/overlayfs/overlay.ko.xz,linux,49644,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/quota/quota_tree.ko.xz,linux,6404,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/quota/quota_v1.ko.xz,linux,2928,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/quota/quota_v2.ko.xz,linux,3992,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/reiserfs/reiserfs.ko.xz,linux,107356,21138710,0.5,0.3
lib/modules/6.1.61-v8/kernel/fs/smb/client/cifs.ko.xz,linux,269392,21138710,1.3,0.7
lib/modules/6.1.61-v8/kernel/fs/smb/common/cifs_arc4.ko.xz,linux,1232,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/smb/common/cifs_md4.ko.xz,linux,2400,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/fs/smb/server/ksmbd.ko.xz,linux,92568,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/fs/squashfs/squashfs.ko.xz,linux,18804,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/fs/ubifs/ubifs.ko.xz,linux,123200,21138710,0.6,0.3
lib/modules/6.1.61-v8/kernel/fs/udf/udf.ko.xz,linux,43360,21138710,0.2,0.1
lib/modules/6.1.61-v8/kernel/fs/xfs/xfs.ko.xz,linux,453872,21138710,2.1,1.1
lib/modules/6.1.61-v8/kernel/kernel/configs.ko.xz,linux,53916,21138710,0.3,0.1
lib/modules/6.1.61-v8/kernel/lib/crc-ccitt.ko.xz,linux,2248,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crc7.ko.xz,linux,1320,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crc8.ko.xz,linux,1324,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crypto/libaes.ko.xz,linux,3964,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crypto/libarc4.ko.xz,linux,1228,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crypto/libchacha.ko.xz,linux,1348,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crypto/libchacha20poly1305.ko.xz,linux,3724,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crypto/libcurve25519-generic.ko.xz,linux,15708,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/lib/crypto/libcurve25519.ko.xz,linux,1076,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/crypto/libpoly1305.ko.xz,linux,2252,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/lru_cache.ko.xz,linux,4752,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/lz4/lz4_compress.ko.xz,linux,8156,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/math/cordic.ko.xz,linux,1344,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/raid6/raid6_pq.ko.xz,linux,68968,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/lib/ts_bm.ko.xz,linux,2056,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/ts_fsm.ko.xz,linux,2204,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/ts_kmp.ko.xz,linux,1976,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/lib/zstd/zstd_compress.ko.xz,linux,95004,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/mm/z3fold.ko.xz,linux,9080,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/mm/zsmalloc.ko.xz,linux,9664,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/6lowpan.ko.xz,linux,8620,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/nhc_dest.ko.xz,linux,1220,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/nhc_fragment.ko.xz,linux,1208,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/nhc_hop.ko.xz,linux,1224,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/nhc_ipv6.ko.xz,linux,1212,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/nhc_mobility.ko.xz,linux,1216,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/nhc_routing.ko.xz,linux,1220,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/6lowpan/nhc_udp.ko.xz,linux,2204,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/802/garp.ko.xz,linux,4692,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/802/p8022.ko.xz,linux,1588,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/802/psnap.ko.xz,linux,2536,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/802/stp.ko.xz,linux,1940,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/8021q/8021q.ko.xz,linux,13292,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/net/9p/9pnet.ko.xz,linux,25900,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/net/9p/9pnet_fd.ko.xz,linux,6708,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/appletalk/appletalk.ko.xz,linux,17084,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/net/atm/atm.ko.xz,linux,23312,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/net/atm/pppoatm.ko.xz,linux,3888,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/ax25/ax25.ko.xz,linux,28512,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/net/batman-adv/batman-adv.ko.xz,linux,87488,21138710,0.4,0.2
lib/modules/6.1.61-v8/kernel/net/bluetooth/bluetooth.ko.xz,linux,198160,21138710,0.9,0.5
lib/modules/6.1.61-v8/kernel/net/bluetooth/bluetooth_6lowpan.ko.xz,linux,8268,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bluetooth/bnep/bnep.ko.xz,linux,8740,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bluetooth/hidp/hidp.ko.xz,linux,11236,21138710,0.1,0.0
lib/modules/6.1.61-v8/kernel/net/bluetooth/rfcomm/rfcomm.ko.xz,linux,22588,21138710,0.1,0.1
lib/modules/6.1.61-v8/kernel/net/bridge/br_netfilter.ko.xz,linux,9628,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/bridge.ko.xz,linux,70924,21138710,0.3,0.2
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_802_3.ko.xz,linux,1420,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_among.ko.xz,linux,2800,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_arp.ko.xz,linux,2020,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_arpreply.ko.xz,linux,1820,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_dnat.ko.xz,linux,1624,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_ip.ko.xz,linux,1948,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_ip6.ko.xz,linux,2056,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_limit.ko.xz,linux,1856,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_log.ko.xz,linux,2892,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_mark.ko.xz,linux,1588,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_mark_m.ko.xz,linux,1632,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_nflog.ko.xz,linux,1552,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_pkttype.ko.xz,linux,1304,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_redirect.ko.xz,linux,1560,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_snat.ko.xz,linux,1652,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_stp.ko.xz,linux,2092,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebt_vlan.ko.xz,linux,1700,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebtable_broute.ko.xz,linux,1848,21138710,0.0,0.0
lib/modules/6.1.61-v8/kernel/net/bridge/netfilter/ebtable_filter.ko.xz,linux,1600,21138710,0.0,0.0
